year,month,day,hour,pm2.5,cbwd,DEWP,TEMP,PRES,Iws,Is,Ir
2010,5,9,20,82,NW,-7,18,1009,37.11,0,0
2010,5,9,21,108,NW,-4,16,1009,38.9,0,0
2010,5,9,22,117,cv,-2,15,1009,0.89,0,0
2010,5,9,23,126,SE,0,14,1008,1.79,0,0
2010,5,10,0,132,SE,-2,14,1008,4.92,0,0
2010,5,10,1,125,SE,-1,13,1007,6.71,0,0
2010,5,10,2,96,cv,0,12,1006,0.89,0,0
2010,5,10,3,40,SE,3,11,1006,1.79,0,0
2010,5,10,4,46,SE,5,10,1005,3.58,0,0
2010,5,10,5,50,cv,4,8,1005,0.89,0,0
2010,5,10,6,58,cv,6,8,1005,1.78,0,0
2010,5,10,7,55,NE,6,12,1004,1.79,0,0
2010,5,10,8,50,NE,6,15,1004,3.58,0,0
2010,5,10,9,55,cv,3,19,1004,1.79,0,0
2010,5,10,10,45,NW,-6,22,1003,7.15,0,0
2010,5,10,11,43,NW,-8,23,1003,20.11,0,0
2010,5,10,12,63,NW,-6,23,1003,35.31,0,0
2010,5,10,13,62,NW,-4,23,1004,48.27,0,0
2010,5,10,14,58,NW,-5,22,1004,61.23,0,0
2010,5,10,15,28,NW,-3,23,1004,73.3,0,0
2010,5,10,16,32,NW,-1,21,1005,82.24,0,0
2010,5,10,17,21,NW,-2,21,1006,92.07,0,0
2010,5,10,18,15,NW,-1,20,1007,101.9,0,0
2010,5,10,19,15,NW,-1,18,1008,113.97,0,0
2010,5,10,20,8,NW,-2,17,1009,122.02,0,0
2010,5,10,21,20,NW,-1,17,1010,129.17,0,0
2010,5,10,22,11,NW,-1,16,1011,138.11,0,0
2010,5,10,23,11,NW,0,16,1012,146.16,0,0
2010,5,11,0,10,NW,-1,15,1013,154.21,0,0
2010,5,11,1,8,NW,0,14,1013,159.13,0,0
2010,5,11,2,7,NW,-1,14,1013,166.28,0,0
2010,5,11,3,5,NW,0,14,1014,172.09,0,0
2010,5,11,4,5,NW,0,13,1014,177.01,0,0
2010,5,11,5,5,NW,0,10,1014,180.14,0,0
2010,5,11,6,4,NW,3,12,1015,183.27,0,0
2010,5,11,7,6,NW,2,15,1015,186.4,0,0
2010,5,11,8,10,NE,2,16,1016,3.13,0,0
2010,5,11,9,13,NW,1,18,1017,3.13,0,0
2010,5,11,10,12,NE,3,20,1016,1.79,0,0
2010,5,11,11,12,NW,2,21,1016,4.92,0,0
2010,5,11,12,16,NE,2,22,1015,4.92,0,0
2010,5,11,13,16,NE,2,22,1015,9.84,0,0
2010,5,11,14,18,NW,2,23,1014,4.02,0,0
2010,5,11,15,16,NE,3,23,1014,4.02,0,0
2010,5,11,16,11,SE,3,23,1013,1.79,0,0
2010,5,11,17,20,NE,3,23,1013,3.13,0,0
2010,5,11,18,20,SE,3,22,1013,1.79,0,0
2010,5,11,19,19,NE,3,21,1014,1.79,0,0
2010,5,11,20,24,NE,4,19,1015,2.68,0,0
2010,5,11,21,39,cv,4,20,1016,0.89,0,0
2010,5,11,22,35,SE,4,16,1017,5.81,0,0
2010,5,11,23,54,SE,4,15,1018,10.73,0,0
2010,5,12,0,49,SE,5,14,1019,15.65,0,0
2010,5,12,1,43,SE,6,14,1019,17.44,0,0
2010,5,12,2,40,SE,6,13,1019,19.23,0,0
2010,5,12,3,37,SE,6,12,1019,22.36,0,0
2010,5,12,4,38,cv,6,11,1019,0.89,0,0
2010,5,12,5,33,SE,6,10,1019,0.89,0,0
2010,5,12,6,31,SE,7,11,1020,1.78,0,0
2010,5,12,7,55,cv,7,15,1020,0.45,0,0
2010,5,12,8,51,SE,8,16,1020,1.79,0,0
2010,5,12,9,55,cv,8,17,1020,0.89,0,0
2010,5,12,10,49,SE,7,18,1020,1.79,0,0
2010,5,12,11,42,cv,6,20,1019,1.79,0,0
2010,5,12,12,44,SE,6,21,1018,4.92,0,0
2010,5,12,13,44,cv,5,22,1018,1.79,0,0
2010,5,12,14,40,SE,5,22,1016,4.92,0,0
2010,5,12,15,43,SE,6,24,1016,8.05,0,0
2010,5,12,16,45,SE,5,24,1015,12.97,0,0
2010,5,12,17,41,SE,5,23,1015,17.89,0,0
2010,5,12,18,43,SE,5,22,1015,22.81,0,0
2010,5,12,19,38,SE,4,21,1015,26.83,0,0
2010,5,12,20,44,SE,6,19,1016,30.85,0,0
2010,5,12,21,43,SE,6,18,1017,34.87,0,0
2010,5,12,22,46,SE,6,16,1017,38,0,0
2010,5,12,23,54,SE,6,15,1018,41.13,0,0
2010,5,13,0,52,SE,6,14,1018,42.92,0,0
2010,5,13,1,54,cv,5,13,1018,0.89,0,0
2010,5,13,2,60,SE,6,12,1018,0.89,0,0
2010,5,13,3,69,cv,5,12,1018,0.89,0,0
2010,5,13,4,75,SE,5,12,1018,1.79,0,0
2010,5,13,5,73,SE,5,12,1019,4.92,0,0
2010,5,13,6,72,cv,6,12,1019,0.89,0,0
2010,5,13,7,78,SE,6,14,1020,1.79,0,0
2010,5,13,8,83,SE,8,17,1020,3.58,0,0
2010,5,13,9,83,SE,7,19,1020,5.37,0,0
2010,5,13,10,82,cv,9,21,1019,0.89,0,0
2010,5,13,11,74,cv,6,22,1019,2.68,0,0
2010,5,13,12,60,cv,7,24,1018,4.47,0,0
2010,5,13,13,43,SE,5,25,1017,4.92,0,0
2010,5,13,14,41,SE,5,25,1016,8.94,0,0
2010,5,13,15,57,SE,6,25,1016,12.96,0,0
2010,5,13,16,66,SE,6,25,1015,16.09,0,0
2010,5,13,17,68,SE,7,24,1015,19.22,0,0
2010,5,13,18,78,SE,7,23,1015,22.35,0,0
2010,5,13,19,83,SE,7,22,1015,25.48,0,0
2010,5,13,20,68,SE,5,21,1016,29.5,0,0
2010,5,13,21,64,SE,5,20,1017,33.52,0,0
2010,5,13,22,69,SE,6,18,1017,36.65,0,0
2010,5,13,23,64,SE,7,17,1017,39.78,0,0
2010,5,14,0,60,SE,7,16,1017,41.57,0,0
2010,5,14,1,65,NE,7,15,1017,1.79,0,0
2010,5,14,2,61,cv,7,14,1017,0.89,0,0
2010,5,14,3,83,SE,6,15,1016,1.79,0,0
2010,5,14,4,112,SE,6,14,1016,2.68,0,0
2010,5,14,5,99,SE,6,14,1016,5.81,0,0
2010,5,14,6,108,SE,7,14,1016,7.6,0,0
2010,5,14,7,123,SE,8,16,1017,9.39,0,0
2010,5,14,8,117,SE,8,17,1017,12.52,0,0
2010,5,14,9,130,SE,9,19,1016,14.31,0,0
2010,5,14,10,130,SE,8,20,1016,16.1,0,0
2010,5,14,11,138,SE,9,20,1016,19.23,0,0
2010,5,14,12,147,SE,9,21,1015,22.36,0,0
2010,5,14,13,157,SE,10,22,1015,24.15,0,0
2010,5,14,14,140,SE,11,22,1014,25.94,0,0
2010,5,14,15,140,NW,10,22,1014,1.79,0,0
2010,5,14,16,159,SE,10,22,1013,3.13,0,1
2010,5,14,17,158,NW,10,21,1013,3.13,0,2
2010,5,14,18,168,NW,11,20,1013,6.26,0,3
2010,5,14,19,173,NE,11,19,1012,1.79,0,0
2010,5,14,20,181,NE,13,18,1013,2.68,0,1
2010,5,14,21,193,cv,13,17,1013,0.89,0,2
2010,5,14,22,209,NE,13,17,1014,0.89,0,3
2010,5,14,23,216,cv,14,17,1014,0.89,0,4
2010,5,15,0,219,NE,14,17,1014,0.89,0,0
2010,5,15,1,224,cv,14,17,1013,0.89,0,0
2010,5,15,2,231,NW,14,17,1013,0.89,0,0
2010,5,15,3,237,NW,13,15,1013,2.68,0,0
2010,5,15,4,238,NW,12,14,1013,4.47,0,0
2010,5,15,5,235,NW,12,14,1014,6.26,0,0
2010,5,15,6,222,NW,14,15,1014,8.05,0,0
2010,5,15,7,221,NW,14,16,1014,9.84,0,0
2010,5,15,8,223,NW,14,18,1014,11.63,0,0
2010,5,15,9,203,NW,13,20,1014,13.42,0,0
2010,5,15,10,191,NW,13,22,1014,15.21,0,0
2010,5,15,11,185,cv,13,24,1014,0.89,0,0
2010,5,15,12,181,cv,13,26,1013,4.02,0,0
2010,5,15,13,162,cv,13,27,1012,4.91,0,0
2010,5,15,14,185,SE,11,28,1011,1.79,0,0
2010,5,15,15,188,cv,11,28,1011,0.89,0,0
2010,5,15,16,170,SE,12,28,1010,3.13,0,0
2010,5,15,17,142,SE,11,27,1010,7.15,0,0
2010,5,15,18,126,SE,10,27,1010,11.17,0,0
2010,5,15,19,117,SE,10,24,1011,14.3,0,0
2010,5,15,20,113,SE,10,24,1012,16.09,0,0
2010,5,15,21,122,SE,11,23,1012,17.88,0,0
2010,5,15,22,114,SE,11,23,1013,21.9,0,0
2010,5,15,23,113,SE,11,21,1013,25.92,0,0
2010,5,16,0,107,SE,11,21,1014,27.71,0,0
2010,5,16,1,105,SE,11,20,1014,30.84,0,0
2010,5,16,2,98,SE,10,18,1014,33.97,0,0
2010,5,16,3,115,SE,11,18,1014,35.76,0,0
2010,5,16,4,121,SE,11,18,1014,38.89,0,0
2010,5,16,5,144,SE,11,17,1014,42.02,0,0
2010,5,16,6,185,SE,12,17,1015,43.81,0,0
2010,5,16,7,182,SE,12,18,1015,47.83,0,0
2010,5,16,8,178,SE,13,19,1015,51.85,0,0
2010,5,16,9,185,SE,13,20,1015,54.98,0,0
2010,5,16,10,163,SE,13,22,1015,56.77,0,0
2010,5,16,11,145,SE,13,22,1015,58.56,0,0
2010,5,16,12,137,SE,13,22,1014,61.69,0,0
2010,5,16,13,136,SE,12,22,1014,65.71,0,0
2010,5,16,14,100,SE,12,22,1013,70.63,0,1
2010,5,16,15,81,SE,13,21,1013,73.76,0,0
2010,5,16,16,56,SE,12,20,1013,78.68,0,1
2010,5,16,17,33,SE,12,19,1013,82.7,0,2
2010,5,16,18,70,SE,13,17,1013,88.51,0,3
2010,5,16,19,87,SE,14,16,1014,90.3,0,4
2010,5,16,20,69,SE,14,15,1014,93.43,0,5
2010,5,16,21,47,SE,14,15,1014,95.22,0,6
2010,5,16,22,48,SE,13,15,1014,97.01,0,7
2010,5,16,23,47,SE,14,15,1013,98.8,0,8
2010,5,17,0,51,SE,13,15,1013,101.93,0,0
2010,5,17,1,49,SE,13,14,1012,103.72,0,1
2010,5,17,2,36,cv,13,14,1012,0.89,0,2
2010,5,17,3,44,SE,13,14,1011,1.79,0,3
2010,5,17,4,41,SE,13,14,1011,3.58,0,4
2010,5,17,5,50,cv,13,14,1011,0.89,0,5
2010,5,17,6,51,cv,13,14,1011,1.78,0,6
2010,5,17,7,48,cv,13,14,1011,2.67,0,7
2010,5,17,8,53,SE,13,14,1011,1.79,0,0
2010,5,17,9,77,SE,13,15,1011,3.58,0,0
2010,5,17,10,74,SE,14,16,1011,5.37,0,0
2010,5,17,11,82,SE,14,17,1011,7.16,0,0
2010,5,17,12,75,SE,14,18,1010,10.29,0,0
2010,5,17,13,76,SE,14,19,1010,13.42,0,0
2010,5,17,14,79,SE,15,19,1009,16.55,0,0
2010,5,17,15,84,cv,14,20,1008,1.79,0,0
2010,5,17,16,89,SE,13,20,1007,3.13,0,0
2010,5,17,17,NA,SE,13,19,1007,4.92,0,0
2010,5,17,18,NA,cv,13,19,1008,0.89,0,0
2010,5,17,19,90,SE,13,18,1007,3.13,0,0
2010,5,17,20,83,SE,13,18,1008,7.15,0,0
2010,5,17,21,96,SE,13,17,1008,10.28,0,0
2010,5,17,22,74,SE,13,17,1008,13.41,0,0
2010,5,17,23,84,SE,13,16,1007,18.33,0,0
2010,5,18,0,86,SE,13,16,1006,22.35,0,0
2010,5,18,1,86,SE,13,16,1005,25.48,0,0
2010,5,18,2,94,SE,13,16,1005,27.27,0,0
2010,5,18,3,105,SE,13,16,1004,29.06,0,0
2010,5,18,4,89,NW,14,15,1004,3.13,0,1
2010,5,18,5,79,NW,12,15,1004,10.28,0,2
2010,5,18,6,13,NW,12,14,1005,16.09,0,3
2010,5,18,7,12,NW,11,14,1004,21.9,0,4
2010,5,18,8,17,NW,11,13,1004,29.95,0,5
2010,5,18,9,13,NW,12,16,1003,33.97,0,6
2010,5,18,10,16,NW,9,18,1003,39.78,0,0
2010,5,18,11,37,NW,9,19,1002,45.59,0,0
2010,5,18,12,53,NW,8,21,1001,48.72,0,0
2010,5,18,13,72,NW,6,23,1000,59.9,0,0
2010,5,18,14,64,SE,7,24,999,7.15,0,0
2010,5,18,15,60,SE,8,25,998,12.07,0,0
2010,5,18,16,54,NW,13,14,999,5.81,0,1
2010,5,18,17,29,SE,12,18,1000,3.13,0,0
2010,5,18,18,41,cv,13,19,1000,0.89,0,0
2010,5,18,19,56,SE,10,19,1000,3.13,0,0
2010,5,18,20,33,NW,6,20,1000,7.15,0,1
2010,5,18,21,31,NW,7,18,1001,11.17,0,0
2010,5,18,22,41,cv,7,15,1001,1.79,0,0
2010,5,18,23,58,NW,7,17,1001,1.79,0,0
2010,5,19,0,49,cv,9,13,1001,0.89,0,0
2010,5,19,1,38,cv,9,13,1001,1.78,0,0
2010,5,19,2,41,SE,9,14,1001,3.13,0,0
2010,5,19,3,34,SE,8,14,1001,6.26,0,0
2010,5,19,4,27,NE,9,11,1001,1.79,0,0
2010,5,19,5,23,cv,9,11,1001,0.89,0,0
2010,5,19,6,34,NW,10,13,1001,0.89,0,0
2010,5,19,7,34,cv,10,19,1001,0.89,0,0
2010,5,19,8,43,NW,10,21,1001,1.79,0,0
2010,5,19,9,50,SE,5,25,1001,4.02,0,0
2010,5,19,10,47,SE,6,27,1000,8.94,0,0
2010,5,19,11,44,NW,4,29,1000,5.81,0,0
2010,5,19,12,36,SE,3,30,999,4.92,0,0
2010,5,19,13,29,NW,0,32,998,9.83,0,0
2010,5,19,14,27,NW,1,33,998,21.01,0,0
2010,5,19,15,30,NW,0,33,998,30.84,0,0
2010,5,19,16,30,NW,-2,34,997,39.78,0,0
2010,5,19,17,21,NW,-2,33,997,47.83,0,0
2010,5,19,18,19,NW,-3,32,998,54.98,0,0
2010,5,19,19,21,NW,-2,31,999,62.13,0,0
2010,5,19,20,28,SE,-1,29,999,4.02,0,0
2010,5,19,21,32,SE,-2,28,1000,8.04,0,0
2010,5,19,22,33,NW,0,27,1001,3.13,0,0
2010,5,19,23,44,NW,0,26,1001,6.26,0,0
2010,5,20,0,61,SE,4,20,1002,3.13,0,0
2010,5,20,1,65,SE,7,19,1002,4.92,0,0
2010,5,20,2,66,cv,9,16,1003,0.89,0,0
2010,5,20,3,89,NW,8,13,1003,1.79,0,0
2010,5,20,4,103,cv,9,13,1004,0.89,0,0
2010,5,20,5,113,cv,9,13,1005,1.78,0,0
2010,5,20,6,104,cv,10,16,1005,2.67,0,0
2010,5,20,7,103,cv,9,21,1006,3.56,0,0
2010,5,20,8,75,NE,8,22,1006,1.79,0,0
2010,5,20,9,65,NW,7,25,1006,1.79,0,0
2010,5,20,10,67,cv,9,28,1006,0.89,0,0
2010,5,20,11,53,cv,9,30,1006,2.68,0,0
2010,5,20,12,51,SE,4,32,1005,1.79,0,0
2010,5,20,13,58,SE,5,33,1005,5.81,0,0
2010,5,20,14,39,SE,2,34,1005,8.94,0,0
2010,5,20,15,36,SE,0,35,1004,13.86,0,0
2010,5,20,16,36,SE,-2,35,1004,19.67,0,0
2010,5,20,17,34,SE,-1,34,1004,25.48,0,0
2010,5,20,18,37,SE,-1,32,1004,29.5,0,0
2010,5,20,19,40,SE,-1,30,1005,33.52,0,0
2010,5,20,20,43,SE,-1,30,1005,36.65,0,0
2010,5,20,21,54,SE,2,29,1006,40.67,0,0
2010,5,20,22,68,SE,5,25,1006,43.8,0,0
2010,5,20,23,78,SE,7,25,1006,46.93,0,0
2010,5,21,0,93,SE,9,24,1006,50.06,0,0
2010,5,21,1,91,SE,10,22,1007,51.85,0,0
2010,5,21,2,96,SE,10,22,1007,53.64,0,0
2010,5,21,3,106,SE,10,20,1007,55.43,0,0
2010,5,21,4,101,SE,12,19,1007,57.22,0,0
2010,5,21,5,90,cv,12,18,1007,0.45,0,0
2010,5,21,6,95,cv,11,19,1008,1.34,0,0
2010,5,21,7,105,cv,12,20,1008,2.23,0,0
2010,5,21,8,110,SE,13,22,1008,0.89,0,0
2010,5,21,9,116,SE,13,24,1009,2.68,0,0
2010,5,21,10,129,SE,12,25,1008,4.47,0,0
2010,5,21,11,134,SE,13,27,1008,6.26,0,0
2010,5,21,12,120,SE,13,27,1008,8.05,0,0
2010,5,21,13,78,SE,11,27,1008,9.84,0,0
2010,5,21,14,72,SE,7,27,1007,13.86,0,0
2010,5,21,15,79,SE,8,28,1007,17.88,0,0
2010,5,21,16,86,SE,9,28,1006,21.01,0,0
2010,5,21,17,77,SE,8,28,1006,22.8,0,0
2010,5,21,18,82,SE,10,27,1006,25.93,0,0
2010,5,21,19,65,SE,10,25,1006,27.72,0,0
2010,5,21,20,93,SE,12,23,1006,29.51,0,0
2010,5,21,21,148,cv,12,21,1006,0.89,0,0
2010,5,21,22,197,cv,12,20,1007,1.78,0,0
2010,5,21,23,234,SE,12,18,1007,0.89,0,0
2010,5,22,0,229,NW,12,17,1007,1.79,0,0
2010,5,22,1,214,NE,12,16,1006,0.89,0,0
2010,5,22,2,229,NE,12,16,1006,1.78,0,0
2010,5,22,3,198,NW,11,16,1006,1.79,0,0
2010,5,22,4,163,NW,11,16,1006,2.68,0,0
2010,5,22,5,119,NW,11,15,1006,3.57,0,0
2010,5,22,6,124,NW,11,16,1007,5.36,0,0
2010,5,22,7,131,NW,12,19,1007,8.49,0,0
2010,5,22,8,157,cv,12,21,1007,0.89,0,0
2010,5,22,9,178,cv,13,24,1007,1.78,0,0
2010,5,22,10,187,cv,14,25,1007,2.67,0,0
2010,5,22,11,182,cv,14,26,1007,4.46,0,0
2010,5,22,12,174,SE,14,28,1006,1.79,0,0
2010,5,22,13,167,cv,10,29,1005,3.13,0,0
2010,5,22,14,128,SE,8,30,1005,3.13,0,0
2010,5,22,15,108,SE,10,30,1004,6.26,0,0
2010,5,22,16,121,SE,12,29,1004,12.07,0,0
2010,5,22,17,127,SE,13,28,1004,16.09,0,0
2010,5,22,18,118,SE,11,27,1004,20.11,0,0
2010,5,22,19,116,SE,9,26,1004,24.13,0,0
2010,5,22,20,115,SE,9,24,1005,27.26,0,0
2010,5,22,21,123,SE,11,22,1006,29.05,0,0
2010,5,22,22,106,cv,12,19,1006,0.89,0,0
2010,5,22,23,118,cv,12,19,1005,1.78,0,0
2010,5,23,0,149,cv,12,18,1005,2.67,0,0
2010,5,23,1,163,cv,12,17,1004,3.56,0,0
2010,5,23,2,155,SE,13,16,1004,0.89,0,0
2010,5,23,3,150,SE,13,18,1003,2.68,0,0
2010,5,23,4,155,NW,12,15,1003,1.79,0,0
2010,5,23,5,176,NW,11,15,1003,3.58,0,0
2010,5,23,6,165,cv,12,16,1003,0.89,0,0
2010,5,23,7,138,NW,13,19,1003,3.13,0,0
2010,5,23,8,139,NW,12,21,1003,6.26,0,0
2010,5,23,9,140,NW,11,24,1003,8.05,0,0
2010,5,23,10,139,NW,12,26,1002,11.18,0,0
2010,5,23,11,135,NW,11,28,1001,12.97,0,0
2010,5,23,12,115,cv,10,31,1000,0.89,0,0
2010,5,23,13,100,cv,8,32,999,4.02,0,0
2010,5,23,14,104,NW,4,34,998,4.02,0,0
2010,5,23,15,70,SE,4,35,997,1.79,0,0
2010,5,23,16,63,cv,2,34,996,1.79,0,0
2010,5,23,17,53,SE,2,35,995,3.13,0,0
2010,5,23,18,79,SE,5,32,996,6.26,0,0
2010,5,23,19,72,SE,13,27,997,13.41,0,0
2010,5,23,20,165,SE,13,24,998,16.54,0,1
2010,5,23,21,149,SE,12,22,1000,20.56,0,0
2010,5,23,22,139,SE,11,21,1000,24.58,0,0
2010,5,23,23,93,SE,11,20,1000,27.71,0,0
2010,5,24,0,100,cv,11,19,1000,0.89,0,0
2010,5,24,1,78,cv,11,17,1000,1.78,0,0
2010,5,24,2,78,SE,12,17,999,0.89,0,0
2010,5,24,3,73,NE,11,16,1000,1.79,0,0
2010,5,24,4,85,cv,11,16,1000,0.89,0,0
2010,5,24,5,98,NW,10,16,1000,1.79,0,0
2010,5,24,6,47,NE,8,20,1001,4.02,0,0
2010,5,24,7,45,NW,8,23,1003,1.79,0,0
2010,5,24,8,40,NW,6,24,1004,9.84,0,0
2010,5,24,9,35,NW,7,26,1004,17.89,0,0
2010,5,24,10,30,NW,7,28,1004,25.04,0,0
2010,5,24,11,31,NW,7,26,1005,30.85,0,0
2010,5,24,12,24,NW,7,26,1005,38.9,0,0
2010,5,24,13,42,NW,7,29,1005,46.05,0,0
2010,5,24,14,28,NW,7,29,1004,51.86,0,0
2010,5,24,15,23,NW,6,29,1004,56.78,0,0
2010,5,24,16,28,NW,7,30,1003,60.8,0,0
2010,5,24,17,26,NW,7,29,1003,64.82,0,0
2010,5,24,18,23,NW,6,29,1004,69.74,0,0
2010,5,24,19,30,NW,7,26,1004,72.87,0,0
2010,5,24,20,44,NE,6,24,1005,1.79,0,0
2010,5,24,21,45,NW,3,23,1006,4.02,0,0
2010,5,24,22,28,NW,3,20,1007,7.15,0,0
2010,5,24,23,18,NW,1,20,1007,10.28,0,0
2010,5,25,0,20,cv,0,20,1008,0.89,0,0
2010,5,25,1,24,NW,-2,22,1009,4.92,0,0
2010,5,25,2,18,NW,0,17,1009,8.05,0,0
2010,5,25,3,28,NW,1,17,1010,9.84,0,0
2010,5,25,4,16,NW,1,17,1010,13.86,0,0
2010,5,25,5,14,NW,2,18,1011,15.65,0,0
2010,5,25,6,14,NW,2,19,1012,19.67,0,0
2010,5,25,7,24,NE,4,21,1013,3.13,0,0
2010,5,25,8,29,NW,4,23,1013,4.02,0,0
2010,5,25,9,45,NW,4,24,1013,8.94,0,0
2010,5,25,10,33,NW,6,26,1013,12.07,0,0
2010,5,25,11,46,NW,5,27,1012,16.99,0,0
2010,5,25,12,39,cv,6,29,1012,3.13,0,0
2010,5,25,13,28,NW,6,30,1011,3.13,0,0
2010,5,25,14,55,NW,5,30,1010,7.15,0,0
2010,5,25,15,45,cv,4,31,1009,1.79,0,0
2010,5,25,16,27,SE,4,31,1009,1.79,0,0
2010,5,25,17,48,SE,5,31,1008,3.58,0,0
2010,5,25,18,57,SE,5,30,1008,5.37,0,0
2010,5,25,19,33,SE,5,27,1009,7.16,0,0
2010,5,25,20,43,SE,7,28,1009,11.18,0,0
2010,5,25,21,35,SE,7,27,1010,15.2,0,0
2010,5,25,22,37,SE,7,26,1010,18.33,0,0
2010,5,25,23,39,NW,7,26,1011,1.79,0,0
2010,5,26,0,47,SE,10,20,1011,1.79,0,0
2010,5,26,1,105,cv,9,21,1011,0.89,0,0
2010,5,26,2,104,cv,11,20,1011,1.78,0,0
2010,5,26,3,139,NW,10,21,1011,0.89,0,0
2010,5,26,4,92,NW,10,20,1012,2.68,0,0
2010,5,26,5,86,NE,13,19,1012,1.79,0,0
2010,5,26,6,81,NW,13,20,1012,1.79,0,0
2010,5,26,7,65,cv,12,23,1013,0.89,0,0
2010,5,26,8,131,cv,12,24,1014,1.78,0,0
2010,5,26,9,137,SE,12,27,1014,4.92,0,0
2010,5,26,10,118,SE,11,27,1014,10.73,0,0
2010,5,26,11,115,SE,11,29,1014,16.54,0,0
2010,5,26,12,80,SE,11,30,1014,21.46,0,0
2010,5,26,13,79,SE,11,30,1013,25.48,0,0
2010,5,26,14,62,SE,11,30,1013,30.4,0,0
2010,5,26,15,58,SE,10,30,1012,35.32,0,0
2010,5,26,16,63,SE,10,29,1012,40.24,0,0
2010,5,26,17,72,SE,9,29,1012,45.16,0,0
2010,5,26,18,59,SE,10,28,1012,49.18,0,0
2010,5,26,19,48,SE,11,27,1013,52.31,0,0
2010,5,26,20,40,SE,10,26,1013,57.23,0,0
2010,5,26,21,48,SE,12,26,1015,61.25,0,0
2010,5,26,22,59,SE,12,24,1015,64.38,0,0
2010,5,26,23,78,NW,13,24,1015,1.79,0,0
2010,5,27,0,90,cv,14,22,1015,0.89,0,0
2010,5,27,1,91,SE,11,23,1015,3.13,0,0
2010,5,27,2,98,SE,11,22,1015,4.92,0,1
2010,5,27,3,92,NE,13,21,1015,0.89,0,0
2010,5,27,4,81,cv,13,21,1015,0.89,0,0
2010,5,27,5,74,SE,12,21,1015,1.79,0,0
2010,5,27,6,80,cv,13,21,1015,0.89,0,0
2010,5,27,7,67,NW,14,22,1015,1.79,0,0
2010,5,27,8,108,NW,15,21,1015,3.58,0,0
2010,5,27,9,92,NW,15,22,1015,6.71,0,1
2010,5,27,10,71,NW,15,23,1015,9.84,0,2
2010,5,27,11,92,cv,14,23,1015,0.89,0,0
2010,5,27,12,84,cv,15,23,1015,1.78,0,1
2010,5,27,13,85,cv,15,23,1015,2.67,0,2
2010,5,27,14,83,NW,16,22,1015,1.79,0,3
2010,5,27,15,96,NW,15,21,1015,4.92,0,4
2010,5,27,16,70,NW,16,20,1015,8.05,0,5
2010,5,27,17,72,NW,16,20,1015,11.18,0,6
2010,5,27,18,85,NW,16,19,1015,14.31,0,7
2010,5,27,19,NA,NE,16,18,1015,1.79,0,8
2010,5,27,20,NA,NE,16,18,1015,2.68,0,9
2010,5,27,21,NA,NW,16,18,1015,1.79,0,10
2010,5,27,22,NA,cv,16,18,1015,0.89,0,11
2010,5,27,23,NA,cv,16,18,1014,1.78,0,12
2010,5,28,0,90,NE,16,17,1014,0.89,0,13
2010,5,28,1,89,NW,15,17,1013,0.89,0,14
2010,5,28,2,100,cv,16,17,1013,0.89,0,15
2010,5,28,3,86,SE,16,17,1013,3.13,0,16
2010,5,28,4,83,NE,15,17,1012,1.79,0,17
2010,5,28,5,94,NW,16,17,1011,1.79,0,18
2010,5,28,6,111,cv,16,17,1011,0.89,0,19
2010,5,28,7,133,SE,16,17,1011,3.13,0,20
2010,5,28,8,127,SE,16,17,1011,6.26,0,21
2010,5,28,9,152,SE,16,18,1010,8.05,0,22
2010,5,28,10,157,SE,17,19,1010,11.18,0,0
2010,5,28,11,142,SE,17,20,1009,15.2,0,0
2010,5,28,12,127,NW,16,21,1009,1.79,0,1
2010,5,28,13,132,SE,16,24,1008,3.13,0,0
2010,5,28,14,117,cv,15,24,1008,1.79,0,0
2010,5,28,15,111,NW,15,23,1007,4.02,0,1
2010,5,28,16,108,cv,17,23,1007,1.79,0,0
2010,5,28,17,107,NE,18,21,1007,4.02,0,0
2010,5,28,18,142,NE,18,20,1008,7.15,0,1
2010,5,28,19,180,SE,17,20,1007,3.13,0,0
2010,5,28,20,206,cv,16,19,1008,0.89,0,0
2010,5,28,21,193,SE,16,18,1008,1.79,0,0
2010,5,28,22,186,SE,16,18,1009,4.92,0,0
2010,5,28,23,168,SE,16,18,1009,8.05,0,1
2010,5,29,0,175,NE,16,17,1008,1.79,0,0
2010,5,29,1,181,cv,16,17,1008,0.89,0,0
2010,5,29,2,174,cv,16,17,1008,1.78,0,0
2010,5,29,3,205,SE,16,17,1007,0.89,0,0
2010,5,29,4,219,SE,15,16,1007,4.02,0,0
2010,5,29,5,214,cv,15,16,1007,0.89,0,0
2010,5,29,6,230,cv,15,17,1007,1.78,0,0
2010,5,29,7,242,cv,16,17,1007,2.67,0,0
2010,5,29,8,251,cv,17,19,1007,3.56,0,0
2010,5,29,9,234,NE,17,21,1007,1.79,0,0
2010,5,29,10,187,cv,17,23,1006,0.89,0,0
2010,5,29,11,220,cv,17,25,1006,1.78,0,0
2010,5,29,12,92,cv,16,28,1005,2.67,0,0
2010,5,29,13,28,NW,8,31,1003,4.92,0,0
2010,5,29,14,65,NW,5,31,1003,12.07,0,0
2010,5,29,15,16,NW,7,30,1002,17.88,0,0
2010,5,29,16,19,NW,8,31,1002,22.8,0,0
2010,5,29,17,20,NW,6,31,1002,26.82,0,0
2010,5,29,18,17,NW,7,30,1001,29.95,0,0
2010,5,29,19,22,SE,11,26,1002,0.89,0,0
